DEPTH,GR,PE,SP,CAL,AC,DEN,CNL,RXO,RT,QT,DEVI,AZIM,BIT,CASE,SH,CARB,POR,PERM,SXO,SW,SOG,LAYER,RESULT,LOG_ID_FROM_FILENAME,CGR,interpretation_status,vsh_Linear,vsh_Larionov_Optimized,vsh_Clavier,vsh_Neutron_Density,vsh_final,sh_frac,abs_diff,lithology_kb,porosity_model_kb,phie_final,TH,K,U,rock_type,k_final,permeability_model_used,sw_final,sxo_final,so_final,so_movable,vsan_auto,vlim_auto,vdol_auto,carb_auto,RESULT_AUTO
1914.8,44.233,2.066,78.228,20.943,242.423,2.339,14.884,72.279,126.475,0.008,0.228,70.634,21.59,,9.796,0.0,18.608,21.436,72.529,72.529,27.471,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.1267696554180393,,0.057912323631915,0.2762998944033789,0.2762998944033789,0.0979599999999999,0.1783398944033789,Shale,Sonic,0.1341627982274391,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.982718941797458,0.0,0.0,0.0,0.0,0.5895373073691821,0.5895373073691821,水层
1914.9,44.708,2.042,78.207,20.9,241.291,2.332,14.087,70.738,121.996,0.009,0.262,74.752,21.59,,9.914,0.0,18.321,19.805,75.144,75.144,24.856,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.1302941263763986,,0.0596915949417156,0.3510338461538464,0.3510338461538464,0.0991399999999999,0.2518938461538464,Shale,Sonic,0.1483660957180513,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,1.0,0.0,0.0,0.0,0.0,0.5006000581281023,0.5006000581281023,水层
1915.0,45.33,2.022,78.177,20.86,240.361,2.34,13.695,71.079,120.66,0.009,0.29,84.147,21.59,,10.183,0.0,18.06,18.125,77.396,77.396,22.604,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.1349093283471344,,0.06203589372693,0.3564475079533404,0.3564475079533404,0.10183,0.2546175079533405,Shale,Sonic,0.1477197347458619,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,1.0,0.0,0.0,0.0,0.0,0.4958327573007976,0.4958327573007976,水层
1915.1,45.567,2.009,78.141,20.834,239.641,2.356,13.681,73.145,122.033,0.009,0.302,95.687,21.59,,10.492,0.0,17.878,16.872,77.694,77.694,22.306,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.1366678538568842,,0.0629334459703492,0.3106416382252562,0.3106416382252562,0.10492,0.2057216382252562,Shale,Sonic,0.1374228387719362,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,1.0,0.0,0.0,0.0,0.0,0.5519355230028077,0.5519355230028077,水层
1915.2,44.527,2.01,78.11,20.817,239.056,2.375,13.983,75.496,123.534,0.008,0.293,105.604,21.59,,10.206,0.0,17.727,16.669,77.832,77.832,22.168,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.1289511174427922,,0.0590124787523989,0.2205753424657531,0.2205753424657531,0.10206,0.1185153424657531,Shale,Sonic,0.1108008844078143,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.9734971705581452,0.0,0.0,0.04806213117665,0.6205616419497826,0.0,0.6205616419497826,水层
1915.3,42.445,2.016,78.119,20.82,238.318,2.395,14.512,76.663,122.858,0.008,0.26,108.6,21.59,,9.491,0.0,17.57,17.145,78.345,78.345,21.655,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.1135028047368889,,0.0512995461014711,0.0860414937759331,0.0860414937759331,0.09491,0.0088685062240668,Shale,Sonic,0.0521718957415116,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,0.8721123687330327,1.0,0.1278876312669673,0.0060980592586024,0.8617866104825553,0.0,0.0,0.0,水层
1915.4,40.975,2.028,78.153,20.843,237.399,2.41,14.993,77.736,122.197,0.007,0.228,105.797,21.59,,8.639,0.0,17.379,17.74,79.353,79.353,20.647,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.1025954946131244,,0.0459623728503892,0.0,0.0,0.08639,0.08639,Shale,Sonic,0.0015076516518271,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,0.6760870996540786,0.8476602664867495,0.3239129003459213,0.0002586725683844,0.9984923483481728,0.0,0.0,0.0,待会诊
1915.5,39.713,2.046,78.191,20.884,236.413,2.416,15.233,78.875,121.999,0.007,0.208,98.076,21.59,,8.075,0.0,17.146,17.712,80.559,80.559,19.441,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0932315317721782,,0.0414513160590177,0.0,0.0,0.0807499999999999,0.0807499999999999,Shale,Sonic,0.0,,,,RT4_Tight_Sand,0.001,Zero Porosity,,,,,1.0,0.0,0.0,0.0,待会诊
1915.6,38.74,2.071,78.222,20.931,235.565,2.414,15.19,80.104,122.475,0.007,0.207,87.56,21.59,,7.525,0.0,16.909,17.68,81.515,81.515,18.485,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0860119312616864,,0.0380176764134119,0.0,0.0,0.07525,0.07525,Shale,Sonic,0.0,,,,RT4_Tight_Sand,0.001,Zero Porosity,,,,,1.0,0.0,0.0,0.0,待会诊
1915.7,38.619,2.098,78.234,20.967,235.151,2.407,14.875,81.298,123.605,0.006,0.228,77.599,21.59,,7.347,0.0,16.776,17.411,81.802,81.802,18.198,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0851141186596622,,0.0375933648227755,0.0,0.0,0.07347,0.07347,Shale,Sonic,0.0,,,,RT4_Tight_Sand,0.001,Zero Porosity,,,,,1.0,0.0,0.0,0.0,待会诊
1915.8,36.155,2.116,78.249,20.947,235.664,2.396,14.354,84.464,129.014,0.006,0.269,76.154,21.59,,6.795,0.0,16.788,18.721,80.704,80.704,19.296,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0668313893093521,,0.0290812047349851,0.095460361613352,0.095460361613352,0.06795,0.027510361613352,Shale,Sonic,0.05063472039741,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,0.8492055089176902,1.0,0.1507944910823098,0.0069065553265004,0.853904917989238,0.0,0.0,0.0,水层
1915.9,34.719,2.12,78.277,20.894,236.889,2.383,13.94,87.848,135.691,0.005,0.308,79.274,21.59,,5.894,0.0,16.966,21.799,78.141,78.141,21.859,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0561763571068174,,0.0242323201133567,0.1919066147859919,0.1919066147859919,0.05894,0.1329666147859919,Shale,Sonic,0.095988090776743,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,1.0,0.0,0.0,0.4235701827703127,0.2885351116669523,0.0,0.2885351116669523,水层
1916.0,33.733,2.11,78.31,20.845,238.637,2.374,13.776,88.151,138.319,0.005,0.335,86.239,21.59,,5.439,0.0,17.315,25.199,74.668,74.668,25.332,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0488602973911494,,0.0209501928199868,0.2413680297397762,0.2413680297397762,0.05439,0.1869780297397762,Shale,Sonic,0.1167645248506807,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,1.0,0.0,0.0,0.0,0.3538566128917256,0.2880108325178175,0.6418674454095431,水层
1916.1,33.368,2.086,78.336,20.816,240.636,2.369,13.912,83.857,134.007,0.005,0.34,95.574,21.59,,5.077,0.0,17.8,29.964,73.284,73.284,26.716,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0461520197073576,,0.0197449111856167,0.2488609431680761,0.2488609431680761,0.05077,0.1980909431680761,Shale,Sonic,0.1230083514202004,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,1.0,0.0,0.0,0.0,0.2123778555326751,0.4157528498790482,0.6281307054117233,水层
1916.2,34.542,2.057,78.338,20.81,242.524,2.367,14.37,75.195,122.24,0.005,0.322,105.053,21.59,,5.35,0.0,18.259,32.224,74.209,74.209,25.791,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0548630279286498,,0.0236403103550866,0.2198562874251495,0.2198562874251495,0.0535,0.1663562874251495,Shale,Sonic,0.1176171759735833,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.9747688175416522,0.0,0.0,0.0570939119891692,0.6054326246120979,0.0,0.6054326246120979,水层
1916.3,36.032,2.033,78.324,20.803,243.682,2.367,15.143,69.951,114.924,0.004,0.28,106.0,21.59,,5.904,0.0,18.623,32.724,75.725,75.725,24.275,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0659187368296085,,0.0286626646384826,0.1587568862275446,0.1587568862275446,0.05904,0.0997168862275446,Shale,Sonic,0.0976039227279725,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.8994328619862276,0.0,0.0,0.743639191044483,0.0,0.0,0.0,水层
1916.4,36.991,2.015,78.327,20.82,244.178,2.367,16.064,68.011,112.359,0.004,0.244,99.403,21.59,,6.456,0.0,18.846,32.213,76.751,76.751,23.249,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0730344581960644,,0.03194192953557,0.0859592814371254,0.0859592814371254,0.06456,0.0213992814371254,Shale,Sonic,0.0661086850698182,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,0.9277588458415262,1.0,0.0722411541584737,0.004365246148737,0.8479320334930565,0.0,0.0,0.0,待会诊
1916.5,37.582,1.999,78.359,20.852,244.129,2.359,16.703,66.735,110.137,0.004,0.227,87.251,21.59,,6.788,0.0,18.912,31.441,76.841,76.841,23.159,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0774196420621494,,0.0339811825384566,0.0710519031141867,0.0710519031141867,0.06788,0.0031719031141867,Shale,Sonic,0.0585092956079365,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,0.928799926310751,1.0,0.0712000736892489,0.00386987344009,0.8704388012778768,0.0,0.0,0.0,待会诊
1916.6,38.237,1.982,78.418,20.883,243.727,2.346,16.905,64.326,105.4,0.004,0.232,73.526,21.59,,6.96,0.0,18.823,30.195,78.413,78.413,21.587,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0822797020152554,,0.0362576918840698,0.1091077257889003,0.1091077257889003,0.0696,0.0395077257889003,Shale,Sonic,0.0761316588365611,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,0.9677643123879126,1.0,0.0322356876120873,0.0021863889512048,0.8147606153745386,0.0,0.0,0.0,待会诊
1916.7,39.648,1.951,78.494,20.889,243.235,2.33,16.705,59.831,96.846,0.004,0.262,64.209,21.59,,7.463,0.0,18.713,27.862,81.722,81.722,18.278,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0927492357462974,,0.0412207352321825,0.1805391658189213,0.1805391658189213,0.07463,0.1059091658189213,Shale,Sonic,0.1051526350404782,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.8315679529617702,0.0,0.0,0.6428554715271658,0.0714527276134347,0.0,0.0714527276134347,水层
1916.8,39.427,1.917,78.547,20.863,243.108,2.316,16.327,57.3,91.473,0.003,0.307,64.8,21.59,,7.721,0.0,18.639,26.559,84.963,84.963,15.037,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0911094292583029,,0.0404380484782731,0.2487179980750723,0.2487179980750723,0.07721,0.1715079980750723,Shale,Sonic,0.1278121315396978,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.8365828653333802,0.0,0.0,0.0,0.3350031921430104,0.2884666782422194,0.6234698703852297,水层
1916.9,40.777,1.887,78.562,20.85,243.339,2.307,15.88,59.378,93.444,0.003,0.342,70.491,21.59,,7.856,0.0,18.637,26.197,86.309,86.309,13.691,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.101126346718903,,0.04525029790218,0.3013209302325582,0.3013209302325582,0.07856,0.2227609302325581,Shale,Sonic,0.1419989423205142,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.874502590032159,0.0,0.0,0.0,0.0,0.5566801274469277,0.5566801274469277,水层
1917.0,42.049,1.868,78.54,20.855,243.835,2.313,15.333,63.907,99.271,0.003,0.358,79.375,21.59,,8.684,0.0,18.721,24.488,83.915,83.915,16.085,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.1105645089484462,,0.0498529832668956,0.3197164605137957,0.3197164605137957,0.0868399999999999,0.2328764605137958,Shale,Sonic,0.1468751450783419,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.925722973761408,0.0,0.0,0.0,0.0,0.5334083944078625,0.5334083944078625,水层
1917.1,42.893,1.864,78.489,20.873,244.436,2.32,15.013,68.303,104.984,0.003,0.351,89.027,21.59,,8.988,0.0,18.873,24.625,80.338,80.338,19.662,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.1168269373460362,,0.0529439127868489,0.3217419354838713,0.3217419354838713,0.08988,0.2318619354838713,Shale,Sonic,0.1483507247166928,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.9709116176701948,0.0,0.0,0.0,0.0,0.5299073397994358,0.5299073397994358,水层
1917.2,44.246,1.866,78.427,20.896,244.921,2.332,15.081,69.558,106.135,0.003,0.32,96.489,21.59,,9.527,0.0,18.998,24.081,78.787,78.787,21.213,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.1268661146232155,,0.0579608931307671,0.2837476923076926,0.2837476923076926,0.09527,0.1884776923076926,Shale,Sonic,0.140748406357004,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.9637239888473742,0.0,0.0,0.0,0.0,0.5755039013353034,0.5755039013353034,水层
1917.3,42.98,1.88,78.403,20.908,244.92,2.349,15.524,68.389,104.368,0.003,0.274,92.498,21.59,,9.546,0.0,19.056,24.368,78.683,78.683,21.317,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.1174724720268304,,0.0532642113932353,0.1978125689084886,0.1978125689084886,0.0954599999999999,0.1023525689084886,Shale,Sonic,0.115027615125267,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.9096162392695538,0.0,0.0,0.3630025554607189,0.3241572605055254,0.0,0.3241572605055254,水层
1917.4,42.619,1.901,78.423,20.93,244.514,2.369,16.108,69.09,105.895,0.003,0.238,81.742,21.59,,9.106,0.0,19.024,25.206,79.06,79.06,20.94,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.1147938740984774,,0.0519372151730399,0.0736058041112441,0.0736058041112441,0.09106,0.0174541958887558,Shale,Sonic,0.060741479103056,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,0.9497987158620284,1.0,0.0502012841379716,0.0028248540544312,0.8656527167856999,0.0,0.0,0.0,待会诊
1917.5,43.483,1.924,78.477,20.956,243.822,2.377,16.54,70.532,108.913,0.002,0.219,67.938,21.59,,9.079,0.0,18.895,24.527,78.568,78.568,21.432,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.1212047012732615,,0.0551222420475454,0.00045283018868,0.00045283018868,0.09079,0.0903371698113199,Shale,Sonic,0.0185415346526993,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,0.8592425668259092,1.0,0.1407574331740908,0.0026086770019583,0.9810056351586208,0.0,0.0,0.0,水层
1917.6,44.963,1.942,78.539,20.976,243.03,2.374,16.777,71.291,111.035,0.002,0.226,55.618,21.59,,9.897,0.0,18.693,21.704,78.115,78.115,21.885,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.1321862107856231,,0.0606507051338125,0.0,0.0,0.09897,0.09897,Shale,Sonic,0.0162031449034092,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,0.8427043387545317,1.0,0.1572956612454683,0.0025486843918378,0.9837968550965908,0.0,0.0,0.0,水层
1917.7,45.531,1.942,78.577,20.981,242.397,2.361,16.794,69.65,109.296,0.002,0.261,50.16,21.59,,10.299,0.0,18.53,20.095,78.912,78.912,21.088,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.1364007360579348,,0.062796955560568,0.0554086146682175,0.0554086146682175,0.10299,0.0475813853317824,Shale,Sonic,0.0460924101946851,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,0.916358958223494,1.0,0.083641041776506,0.0036416049620066,0.8984989751370974,0.0,0.0,0.0,水层
1917.8,45.878,1.939,78.524,20.941,242.37,2.341,16.584,68.389,107.473,0.002,0.312,58.433,21.59,,10.512,0.0,18.451,19.34,79.87,79.87,20.13,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.1389754548422521,,0.0641148615589675,0.1506453674121397,0.1506453674121397,0.10512,0.0455253674121397,Shale,Sonic,0.0913788185216118,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.8815275220107601,0.0,0.0,0.7579758140662485,0.0,0.0,0.0,水层
1917.9,46.367,1.941,78.397,20.92,242.847,2.321,16.059,68.798,107.677,0.002,0.356,72.563,21.59,,10.697,0.0,18.485,19.18,80.163,80.163,19.837,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.1426038049446472,,0.0659807749317014,0.2513307163886154,0.2513307163886154,0.10697,0.1443607163886154,Shale,Sonic,0.1280666223884428,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.938019071661204,0.0,0.0,0.0,0.2743996471551211,0.3462030140678206,0.6206026612229418,水层
1918.0,46.777,1.951,78.217,20.913,243.687,2.312,15.46,69.686,108.046,0.002,0.38,87.461,21.59,,10.949,0.0,18.638,19.462,79.225,79.225,20.775,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.1456459798771258,,0.0675531014095265,0.3143507109004742,0.3143507109004742,0.10949,0.2048607109004741,Shale,Sonic,0.1454950007989053,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.9802390831071272,0.0,0.0,0.0,0.0,0.5401542883006205,0.5401542883006205,水层
1918.1,46.747,1.974,78.016,20.905,244.66,2.313,14.926,70.283,107.544,0.002,0.378,99.223,21.59,,11.083,0.0,18.885,20.388,78.327,78.327,21.673,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.1454233817113347,,0.0674378095595344,0.3452749762131297,0.3452749762131297,0.11083,0.2344449762131297,Shale,Sonic,0.1531088645440543,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,1.0,0.0,0.0,0.0,0.0,0.5016161592428159,0.5016161592428159,水层
1918.2,45.778,2.008,77.834,20.877,245.453,2.325,14.587,70.238,105.96,0.002,0.349,105.067,21.59,,10.775,0.0,19.088,21.975,78.003,78.003,21.997,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.1382334609562817,,0.0637345371446436,0.3362492522432695,0.3362492522432695,0.10775,0.2284992522432695,Shale,Sonic,0.1528906048131119,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.9997656730290628,0.0,0.0,0.0,0.0,0.5108601429436186,0.5108601429436186,水层
1918.3,43.894,2.034,77.721,20.861,245.528,2.342,14.562,71.608,106.849,0.003,0.287,99.885,21.59,,10.111,0.0,19.192,23.89,77.741,77.741,22.259,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.1242542961445997,,0.0566482861885071,0.2897411764705877,0.2897411764705877,0.10111,0.1886311764705877,Shale,Sonic,0.1433267465959831,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.987070603342566,0.0,0.0,0.0,0.0,0.5669320769334292,0.5669320769334292,水层
1918.4,42.425,2.047,77.661,20.877,244.992,2.363,15.057,73.36,108.905,0.003,0.231,89.308,21.59,,9.308,0.0,19.161,25.522,77.392,77.392,22.608,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.1133544059596948,,0.0512263313887038,0.1812432432432428,0.1812432432432428,0.09308,0.0881632432432428,Shale,Sonic,0.1091728392433896,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.939885560512927,0.0,0.0,0.5538968417618756,0.1556870757514919,0.0,0.1556870757514919,水层
1918.5,40.714,2.044,77.649,20.906,244.005,2.375,15.672,73.288,108.983,0.003,0.199,75.445,21.59,,8.707,0.0,18.985,25.989,77.174,77.174,22.826,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.1006588905707416,,0.0450240663532206,0.0817534246575339,0.0817534246575339,0.08707,0.005316575342466,Shale,Sonic,0.0636114065693651,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,0.9393891281328444,1.0,0.0606108718671557,0.0035403389839998,0.854635168773101,0.0,0.0,0.0,待会诊
1918.6,38.642,2.025,77.685,20.927,242.819,2.378,16.18,70.787,106.19,0.004,0.2,61.826,21.59,,7.781,0.0,18.69,26.729,79.135,79.135,20.865,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0852847772534354,,0.0376739734293929,0.0254361567635895,0.0254361567635895,0.0778099999999999,0.0523738432364104,Shale,Sonic,0.0305751398762185,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,0.90236908347741,1.0,0.0976309165225901,0.0029091499933338,0.943988703360192,0.0,0.0,0.0,水层
1918.7,36.632,1.999,77.77,20.921,241.791,2.371,16.404,66.827,101.866,0.004,0.231,53.431,21.59,,6.901,0.0,18.432,27.757,81.638,81.638,18.362,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0703707001454307,,0.030710035866315,0.0407032967032963,0.0407032967032963,0.06901,0.0283067032967036,Shale,Sonic,0.0365742375469641,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,0.9333836024911876,1.0,0.0666163975088124,0.0023372726461341,0.9227224657497396,0.0,0.0,0.0,水层
1918.8,35.316,1.972,77.884,20.881,241.547,2.357,16.212,66.698,104.18,0.004,0.273,59.119,21.59,,6.192,0.0,18.281,29.116,82.637,82.637,17.363,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0606060606060606,,0.0262382425896661,0.1165805714285704,0.1165805714285704,0.06192,0.0546605714285704,Shale,Sonic,0.07454718220937,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,0.97192913061614,1.0,0.02807086938386,0.0018486472196065,0.8088722463620597,0.0,0.0,0.0,待会诊
1918.9,33.261,1.945,77.98,20.847,241.99,2.339,15.516,67.996,109.588,0.005,0.304,71.46,21.59,,5.54,0.0,18.277,31.703,81.364,81.364,18.636,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0453580862493693,,0.0193925731264075,0.2322534318901793,0.2322534318901793,0.0554,0.1768534318901793,Shale,Sonic,0.1205606629759227,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.9205364060540668,0.0,0.0,0.0,0.5920525871156309,0.055133318018267,0.647185905133898,水层
1919.0,33.011,1.917,78.029,20.822,242.945,2.324,14.802,68.259,113.932,0.005,0.318,85.846,21.59,,4.596,0.0,18.437,37.268,78.335,78.335,21.665,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0435031015344433,,0.0185711023035606,0.3247944389275077,0.3247944389275077,0.04596,0.2788344389275077,Shale,Sonic,0.146329586014895,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.9707841286042956,0.0,0.0,0.0,0.0,0.5288759750575973,0.5288759750575973,水层
1919.1,35.053,1.891,78.015,20.809,244.126,2.316,14.237,66.546,115.179,0.005,0.311,98.368,21.59,,5.33,0.0,18.732,36.17,76.439,76.439,23.561,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0586546166859584,,0.0253528214632547,0.3814802694898944,0.3814802694898944,0.0533,0.3281802694898943,Shale,Sonic,0.157620490585572,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.9828683037557314,0.0,0.0,0.0,0.0,0.4608992399245335,0.4608992399245335,水层
1919.2,37.844,1.878,77.931,20.811,245.133,2.316,13.958,63.419,113.38,0.005,0.284,105.772,21.59,,6.397,0.0,18.986,33.645,75.751,75.751,24.249,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0793636660433918,,0.034889710544252,0.3992030798845045,0.3992030798845045,0.06397,0.3352330798845044,Shale,Sonic,0.1612638171915808,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.956709130056401,0.0,0.0,0.0,0.0,0.4395331029239147,0.4395331029239147,水层
1919.3,39.397,1.88,77.834,20.844,245.286,2.323,14.073,63.517,116.195,0.005,0.245,100.821,21.59,,7.324,0.0,19.125,31.119,75.082,75.082,24.918,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0908868310925117,,0.040331954755878,0.3750563798219584,0.3750563798219584,0.07324,0.3018163798219584,Shale,Sonic,0.1586682393413919,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.9470156012102282,0.0,0.0,0.0,0.0,0.4662753808366497,0.4662753808366497,水层
1919.4,40.17,1.892,77.772,20.877,244.74,2.337,14.765,65.376,121.307,0.004,0.216,90.804,21.59,,7.886,0.0,19.106,29.107,74.007,74.007,25.993,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0966224438310628,,0.0430773458049935,0.2905863874345541,0.2905863874345541,0.07886,0.2117263874345541,Shale,Sonic,0.1420678727895838,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.9276082496623648,0.0,0.0,0.0,0.0,0.5673457397758621,0.5673457397758621,水层
1919.5,40.308,1.91,77.752,20.9,243.725,2.35,15.555,66.205,123.108,0.004,0.204,79.845,21.59,,8.112,0.0,18.92,27.21,72.866,72.866,27.134,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0976463953937019,,0.0435700353122578,0.1919933554817269,0.1919933554817269,0.08112,0.1108733554817269,Shale,Sonic,0.1104361368286304,,,,RT3_Shaly_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.8879219643814363,0.0,0.0,0.4449289129270928,0.2526415947625499,0.0,0.2526415947625499,水层
1919.6,40.149,1.926,77.769,20.905,242.588,2.358,16.236,64.804,119.35,0.004,0.213,71.6,21.59,,8.008,0.0,18.622,25.661,74.635,74.635,25.365,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.096466625115009,,0.0430024396282571,0.1107049368541898,0.1107049368541898,0.0800799999999999,0.0306249368541898,Shale,Sonic,0.0742296004296639,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,0.9077807216880304,1.0,0.0922192783119695,0.0060875805862291,0.8150654627161463,0.0,0.0,0.0,水层
1919.7,40.224,1.926,77.811,20.889,241.789,2.359,16.621,61.547,111.098,0.004,0.242,69.313,21.59,,8.006,0.0,18.404,24.373,77.697,77.697,22.303,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.0970231205294868,,0.0432700445330749,0.0772941176470586,0.0772941176470586,0.08006,0.0027658823529413,Shale,Sonic,0.0560411078421083,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,0.921884970985228,1.0,0.0781150290147719,0.0040392859572621,0.8666647745108331,0.0,0.0,0.0,水层
